| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_cubehash816 <-] cubehash816 [wiki:platformsciphers_atmega1281_16mhz_cubehash816 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || 14950661 || 2958 || 310 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_cubehash82 <-] cubehash82 [wiki:platformsciphers_atmega1281_16mhz_cubehash82 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || 91868873 || 2958 || 310 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_cubehash832 <-] cubehash832 [wiki:platformsciphers_atmega1281_16mhz_cubehash832 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || 9453811 || 2960 || 310 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_cubehash84 <-] cubehash84 [wiki:platformsciphers_atmega1281_16mhz_cubehash84 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash84_simple simple] || 47950154 || 2958 || 310 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_cubehash88 <-] cubehash88 [wiki:platformsciphers_atmega1281_16mhz_cubehash88 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash88_simple simple] || 25949714 || 2950 || 310 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_shabal512 <-] shabal512 [wiki:platformsciphers_atmega1281_16mhz_shabal512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_shabal512_avrcryptolib_asm avrcryptolib_asm] || 374948 || 1914 || 328 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_bmw256 <-] bmw256 [wiki:platformsciphers_atmega1281_16mhz_bmw256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_bmw256_avrcryptolib_tinyasm avrcryptolib_tinyasm] || 1369989 || 1926 || 333 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_groestl256 <-] groestl256 [wiki:platformsciphers_atmega1281_16mhz_groestl256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_groestl256_avrcryptolib avrcryptolib] || 13312925 || 2214 || 346 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_skein512 <-] skein512 [wiki:platformsciphers_atmega1281_16mhz_skein512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 2405547 || 2516 || 427 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_blake64 <-] blake64 [wiki:platformsciphers_atmega1281_16mhz_blake64 ->] || [wiki:platformsimplementations_atmega1281_16mhz_blake64_avrcryptolib avrcryptolib] || 6752174 || 6472 || 527 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_keccak512 <-] keccak512 [wiki:platformsciphers_atmega1281_16mhz_keccak512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_keccak512_avrcryptolib avrcryptolib] || 26345105 || 3928 || 638 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_atmega1281_16mhz_groestl512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_groestl512_avrcryptolib avrcryptolib] || 19713892 || 2306 || 642 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_keccak256 <-] keccak256 [wiki:platformsciphers_atmega1281_16mhz_keccak256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_keccak256_avrcryptolib avrcryptolib] || 14380336 || 3928 || 669 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_2 Run 2]
|[wiki:ciphers_echo256 <-] echo256 [wiki:platformsciphers_atmega1281_16mhz_echo256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_echo256_avrcryptolib avrcryptolib] || 2002263 || 3586 || 697 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_echo512 <-] echo512 [wiki:platformsciphers_atmega1281_16mhz_echo512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_echo512_avrcryptolib avrcryptolib] || 3579357 || 3602 || 735 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_luffa256 <-] luffa256 [wiki:platformsciphers_atmega1281_16mhz_luffa256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_luffa256_sphlib sphlib] || 4451917 || 21840 || 762 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_mcssha6 <-] mcssha6 [wiki:platformsciphers_atmega1281_16mhz_mcssha6 ->] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha6_ref ref] || 940592 || 10104 || 767 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_mcssha4 <-] mcssha4 [wiki:platformsciphers_atmega1281_16mhz_mcssha4 ->] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha4_ref ref] || 877319 || 9340 || 883 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_mcssha5 <-] mcssha5 [wiki:platformsciphers_atmega1281_16mhz_mcssha5 ->] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha5_ref ref] || 1152194 || 11554 || 893 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_bmw512 <-] bmw512 [wiki:platformsciphers_atmega1281_16mhz_bmw512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_bmw512_avrcryptolib avrcryptolib] || 5352763 || 17594 || 1136 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_luffa512 <-] luffa512 [wiki:platformsciphers_atmega1281_16mhz_luffa512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_luffa512_sphlib sphlib] || 7713006 || 45252 || 1402 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_jh256 <-] jh256 [wiki:platformsciphers_atmega1281_16mhz_jh256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_jh256_bitslice_ref32 bitslice_ref32] || 5877072 || 36620 || 1631 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_jh512 <-] jh512 [wiki:platformsciphers_atmega1281_16mhz_jh512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_jh512_bitslice_ref32 bitslice_ref32] || 5877375 || 36620 || 1663 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_jh224 <-] jh224 [wiki:platformsciphers_atmega1281_16mhz_jh224 ->] || [wiki:platformsimplementations_atmega1281_16mhz_jh224_bitslice_ref32 bitslice_ref32] || 5877048 || 41410 || 1883 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_jh384 <-] jh384 [wiki:platformsciphers_atmega1281_16mhz_jh384 ->] || [wiki:platformsimplementations_atmega1281_16mhz_jh384_bitslice_ref32 bitslice_ref32] || 5877228 || 41410 || 1903 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_nasha256 <-] nasha256 [wiki:platformsciphers_atmega1281_16mhz_nasha256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_nasha256_opt opt] || 859890 || 53600 || 2778 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_atmega1281_16mhz_simd256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_simd256_sphlib-small sphlib-small] || 4706213 || 35108 || 2970 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_fugue256 <-] fugue256 [wiki:platformsciphers_atmega1281_16mhz_fugue256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_fugue256_ref-xbx ref-xbx] || 5756548 || 10212 || 3024 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_fugue512 <-] fugue512 [wiki:platformsciphers_atmega1281_16mhz_fugue512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_fugue512_ref-xbx ref-xbx] || 11453411 || 10212 || 3056 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_nasha512 <-] nasha512 [wiki:platformsciphers_atmega1281_16mhz_nasha512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_nasha512_opt opt] || 920674 || 53600 || 3284 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence256 <-] essence256 [wiki:platformsciphers_atmega1281_16mhz_essence256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 23472337 || 70598 || 4293 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence512 <-] essence512 [wiki:platformsciphers_atmega1281_16mhz_essence512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 25193436 || 70598 || 4513 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence224 <-] essence224 [wiki:platformsciphers_atmega1281_16mhz_essence224 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 23471828 || 75366 || 4545 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence384 <-] essence384 [wiki:platformsciphers_atmega1281_16mhz_essence384 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 25187238 || 75366 || 4753 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_hamsi <-] hamsi [wiki:platformsciphers_atmega1281_16mhz_hamsi ->] || [wiki:platformsimplementations_atmega1281_16mhz_hamsi_sphlib-small sphlib-small] || 8312273 || 50840 || 5065 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
